DATEPRD;WELL_BORE_CODE;NPD_WELL_BORE_CODE;NPD_WELL_BORE_NAME;NPD_FIELD_CODE;NPD_FIELD_NAME;NPD_FACILITY_CODE;NPD_FACILITY_NAME;ON_STREAM_HRS;AVG_DOWNHOLE_PRESSURE;AVG_DOWNHOLE_TEMPERATURE;AVG_DP_TUBING;AVG_ANNULUS_PRESS;AVG_CHOKE_SIZE_P;AVG_CHOKE_UOM;AVG_WHP_P;AVG_WHT_P;DP_CHOKE_SIZE;BORE_GAS_VOL;BORE_WAT_VOL;BORE_WI_VOL;FLOW_KIND;WELL_TYPE;BORE_OIL_VOL
05.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;245                                                                                                                                                                                                                                                                                   ,418;103                 ,285;204                 ,145;0;61                           ,66727;%;41                      ,273;88                              ,915;10                                ,726;268194;4384;;production;OP;1715
06.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;245                                                                                                                                                                                                                                                                                   ,43;103                  ,285;204                 ,264;0;62                           ,3123;%;41                       ,167;87                              ,668;10                                ,619;271403;4392;;production;OP;1712
07.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;245                                                                                                                                                                                                                                                                                   ,105;103                 ,288;204                 ,255;0;63                           ,36222;%;40                      ,85;89                               ,127;10                                ,281;270532;4272;;production;OP;1708
08.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,788;103                 ,29;204                  ,312;0;64                           ,9581;%;40                       ,476;89                              ,458;9                                 ,896;272010;4319;;production;OP;1715
09.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,878;103                 ,288;204                 ,425;0;66                           ,10776;%;40                      ,453;89                              ,724;9                                 ,886;271462;4322;;production;OP;1718
10.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,947;103                 ,284;204                 ,592;0;66                           ,11365;%;40                      ,355;88                              ,479;9                                 ,803;268695;4334;;production;OP;1707
11.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,995;103                 ,28;204                  ,721;0;66                           ,12885;%;40                      ,275;88                              ,222;9                                 ,718;266850;4337;;production;OP;1700
12.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,767;103                 ,279;204                 ,789;0;67                           ,64259;%;39                      ,978;87                              ,62;9                                  ,397;267698;4361;;production;OP;1710
13.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;12;252                                                                                                                                                                                                                                                                                   ,274;103                 ,119;206                 ,497;0;54                           ,20284;%;45                      ,778;82                              ,479;13                                ,639;145355;5692;;production;OP;944
14.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,751;103                 ,275;205                 ,392;0;70                           ,15889;%;39                      ,36;89                               ,92;8                                  ,806;246953;5267;;production;OP;1568
15.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;243                                                                                                                                                                                                                                                                                   ,693;103                 ,257;204                 ,408;0;71                           ,7362;%;39                       ,285;89                              ,51;8                                  ,735;253206;4728;;production;OP;1611
16.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;243                                                                                                                                                                                                                                                                                   ,39;103                  ,254;204                 ,344;0;74                           ,13534;%;39                      ,047;89                              ,427;8                                 ,512;272151;4400;;production;OP;1732
17.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,738;103                 ,244;204                 ,055;0;76                           ,15491;%;38                      ,682;87                              ,663;8                                 ,162;275021;4346;;production;OP;1748
18.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,706;103                 ,243;204                 ,039;0;76                           ,30241;%;38                      ,667;88                              ,149;8                                 ,147;278475;4528;;production;OP;1755
19.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,706;103                 ,243;204                 ,039;0;76                           ,30241;%;38                      ,667;88                              ,149;8                                 ,147;278687;4269;;production;OP;1765
20.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;243                                                                                                                                                                                                                                                                                   ,301;103                 ,24;204                  ,506;0;77                           ,80533;%;38                      ,795;88                              ,259;8                                 ,238;280186;4340;;production;OP;1776
21.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,662;103                 ,244;206                 ,521;0;79                           ,13945;%;38                      ,141;88                              ,944;8                                 ,31;278028;4360;;production;OP;1759
22.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,421;103                 ,246;207                 ,064;0;92                           ,63311;%;37                      ,357;89                              ,872;7                                 ,764;281530;4478;;production;OP;1790
23.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,172;103                 ,245;207                 ,157;0;99                           ,99966;%;37                      ,015;90                              ,475;7                                 ,437;283238;4530;;production;OP;1809
24.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,189;103                 ,24;207                  ,258;0;100;%;36                     ,931;89                          ,99;7                                ,376;283202;4525;;production;OP;1804
25.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,257;103                 ,234;207                 ,362;0;100;%;36                     ,895;89                          ,909;7                               ,388;283163;4535;;production;OP;1804
26.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,237;103                 ,23;207                  ,383;0;100;%;36                     ,854;89                          ,982;7                               ,408;282766;4546;;production;OP;1803
27.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,285;103                 ,225;207                 ,489;0;100;%;36                     ,796;90                          ,094;7                               ,367;281959;4551;;production;OP;1798
28.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,353;103                 ,219;207                 ,573;0;100;%;36                     ,779;89                          ,773;7                               ,352;264624;4198;;production;OP;1685
29.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,42;103                  ,213;208                 ,5;0;98                             ,09022;%;35                      ,92;87                               ,978;6                                 ,5;267135;4298;;production;OP;1700
30.09.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,382;103                 ,204;207                 ,703;0;100;%;36                     ,679;89                          ,927;7                               ,266;263976;4253;;production;OP;1678
01.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,227;103                 ,192;207                 ,56;0;100;%;36                      ,666;90                          ,847;7                               ,259;262907;4229;;production;OP;1672
02.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,377;103                 ,185;207                 ,659;0;100;%;36                     ,718;91                          ,21;7                                ,293;262094;4212;;production;OP;1662
03.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,522;103                 ,178;207                 ,869;0;100;%;36                     ,653;90                          ,036;7                               ,223;261354;4223;;production;OP;1657
04.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,643;103                 ,171;208                 ,008;0;100;%;36                     ,635;89                          ,116;7                               ,198;260481;4230;;production;OP;1650
05.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,709;103                 ,162;208                 ,093;0;100;%;36                     ,617;89                          ,679;7                               ,194;260040;4238;;production;OP;1647
06.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,769;103                 ,153;208                 ,146;0;100;%;36                     ,623;90                          ,541;7                               ,227;259681;4235;;production;OP;1644
07.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;12                                                                                                                                                                                                                                                                                       ,99;246                  ,756;103                 ,143;208                            ,258;0;50                        ,67923;%;38                          ,498;90                                ,301;9                              ,277;152242;2465;;production;OP;1128
08.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;13                                                                                                                                                                                                                                                                                       ,51;252                  ,825;102                 ,946;209                            ,7;0;42                          ,91816;%;43                          ,125;82                                ,195;10                             ,597;111802;2341;;production;OP;680
09.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;246                                                                                                                                                                                                                                                                                   ,207;103                 ,095;207                 ,924;0;91                           ,93674;%;38                      ,283;89                              ,868;6                                 ,643;238555;4159;;production;OP;1501
10.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;246                                                                                                                                                                                                                                                                                   ,924;103                 ,082;208                 ,093;0;87                           ,72302;%;38                      ,831;90                              ,715;6                                 ,593;235543;3944;;production;OP;1480
11.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,786;103                 ,102;208                 ,265;0;99                           ,96815;%;36                      ,522;90                              ,85;7                                  ,169;243721;4044;;production;OP;1538
12.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,869;103                 ,094;208                 ,343;0;100;%;36                     ,526;90                          ,957;7                               ,188;244870;4049;;production;OP;1552
13.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;244                                                                                                                                                                                                                                                                                   ,89;103                  ,082;208                 ,336;0;100;%;36                     ,555;90                          ,944;7                               ,231;244864;4050;;production;OP;1567
14.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;20                                                                                                                                                                                                                                                                                       ,42;249                  ,94;103                  ,02;209                             ,798;0;73                        ,76723;%;40                          ,142;85                                ,057;11                             ,373;194541;3261;;production;OP;1219
15.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;16                                                                                                                                                                                                                                                                                       ,16;246                  ,266;103                 ,033;208                            ,783;0;60                        ,20825;%;37                          ,483;88                                ,731;7                              ,873;173643;2809;;production;OP;1211
19.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;291                                                                                                                                                                                                                                                                                    ,884;99                  ,706;182                 ,323;0;1                            ,17391;%;109                     ,561;8                               ,331;109                               ,561;0;0;;production;OP;0
20.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;293                                                                                                                                                                                                                                                                                    ,926;99                  ,649;177                 ,163;0;1                            ,19541;%;116                     ,763;7                               ,372;116                               ,763;0;0;;production;OP;0
21.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,014;99                  ,7;177                   ,112;0;0                            ,98663;%;122                     ,902;10                              ,22;122                                ,902;0;0;;production;OP;0
22.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,652;99                  ,629;176                 ,827;0;0                            ,99247;%;123                     ,825;11                              ,669;123                               ,825;0;0;;production;OP;0
23.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,629;99                  ,562;177                 ,539;0;0                            ,99187;%;123                     ,09;11                               ,387;123                               ,09;0;0;;production;OP;0
24.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;292                                                                                                                                                                                                                                                                                    ,018;96                  ,67;172                  ,785;0;0                            ,98276;%;119                     ,233;10                              ,902;119                               ,233;0;0;;production;OP;0
26.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,568;99                  ,381;178                 ,413;0;1                            ,06577;%;122                     ,156;10                              ,34;122                                ,156;0;0;;production;OP;0
27.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,572;99                  ,373;178                 ,347;0;1                            ,07424;%;122                     ,225;10                              ,142;122                               ,225;0;0;;production;OP;0
28.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,572;99                  ,373;178                 ,347;0;1                            ,07424;%;122                     ,225;10                              ,142;122                               ,225;0;0;;production;OP;0
29.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,572;99                  ,373;178                 ,347;0;1                            ,07424;%;122                     ,225;10                              ,142;122                               ,225;0;0;;production;OP;0
30.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,555;99                  ,325;178                 ,406;0;1                            ,04926;%;122                     ,149;10                              ,591;122                               ,149;0;0;;production;OP;0
31.10.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,498;99                  ,153;178                 ,859;0;1                            ,99777;%;121                     ,639;11                              ,574;121                               ,588;0;0;;production;OP;0
01.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,503;99                  ,119;251                 ,928;0;1                            ,65736;%;48                      ,575;10                              ,989;34                                ,286;0;0;;production;OP;0
02.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,428;99                  ,138;190                 ,296;0;1                            ,15656;%;110                     ,132;10                              ,892;101                               ,996;0;0;;production;OP;0
03.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,507;99                  ,087;192                 ,903;0;1                            ,15658;%;107                     ,605;10                              ,747;107                               ,025;0;0;;production;OP;0
04.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;0;300                                                                                                                                                                                                                                                                                    ,489;99                  ,045;192                 ,875;0;1                            ,03466;%;107                     ,613;11                              ,001;106                               ,822;0;0;;production;OP;0
05.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;6                                                                                                                                                                                                                                                                                        ,5;268                   ,143;101                 ,817;193                            ,922;0;13                        ,81843;%;74                          ,222;51                                ,044;28                             ,948;74294;956;;production;OP;502
06.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,164;102                 ,81;198                  ,804;0;65                           ,83097;%;43                      ,361;87                              ,327;10                                ,906;262627;3638;;production;OP;1734
07.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,709;102                 ,918;199                 ,984;0;67                           ,64436;%;41                      ,725;87                              ,694;10                                ,212;277814;3727;;production;OP;1807
08.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,262;103                 ,038;200                 ,131;0;70                           ,33199;%;41                      ,131;85                              ,585;9                                 ,896;287161;3793;;production;OP;1865
09.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;240                                                                                                                                                                                                                                                                                   ,475;103                 ,041;200                 ,075;0;71                           ,06083;%;40                      ,401;84                              ,885;10                                ,319;291762;3817;;production;OP;1893
10.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;239                                                                                                                                                                                                                                                                                   ,901;103                 ,041;199                 ,57;0;71                            ,21203;%;40                      ,331;86                              ,11;10                                 ,706;297133;3805;;production;OP;1932
11.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;11                                                                                                                                                                                                                                                                                       ,81;240                  ,863;103                 ,039;199                            ,803;0;34                        ,86068;%;41                          ,06;84                                 ,424;11                             ,52;151083;1821;;production;OP;1094
12.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;15                                                                                                                                                                                                                                                                                       ,36;249                  ,864;102                 ,856;202                            ,999;0;35                        ,68103;%;46                          ,864;77                                ,35;17                              ,114;153288;2180;;production;OP;960
13.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;240                                                                                                                                                                                                                                                                                   ,22;102                  ,997;199                 ,696;0;71                           ,05307;%;40                      ,525;88                              ,039;10                                ,747;288083;3759;;production;OP;1896
14.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;240                                                                                                                                                                                                                                                                                   ,422;103                 ,016;200                 ,043;0;70                           ,97586;%;40                      ,38;88                               ,467;10                                ,739;289160;3780;;production;OP;1894
15.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;240                                                                                                                                                                                                                                                                                   ,589;103                 ,003;200                 ,54;0;72                            ,59629;%;40                      ,049;87                              ,766;10                                ,414;288997;3801;;production;OP;1881
16.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;240                                                                                                                                                                                                                                                                                   ,886;102                 ,979;201                 ,045;0;73                           ,14742;%;39                      ,842;87                              ,289;10                                ,221;288459;3840;;production;OP;1873
17.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,105;102                 ,965;201                 ,332;0;73                           ,28539;%;39                      ,773;87                              ,278;10                                ,15;287047;3852;;production;OP;1862
18.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,28;102                  ,959;201                 ,664;0;73                           ,86856;%;39                      ,616;86                              ,683;9                                 ,979;285691;3874;;production;OP;1847
19.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,519;102                 ,954;202                 ,016;0;74                           ,1299;%;39                       ,503;87                              ,73;9                                  ,87;283048;3887;;production;OP;1830
20.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,753;102                 ,949;202                 ,393;0;74                           ,18328;%;39                      ,36;87                               ,589;9                                 ,757;279576;3896;;production;OP;1811
21.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;241                                                                                                                                                                                                                                                                                   ,979;102                 ,943;202                 ,747;0;74                           ,26722;%;39                      ,232;87                              ,013;9                                 ,639;277466;3901;;production;OP;1793
22.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,256;102                 ,933;203                 ,112;0;74                           ,23823;%;39                      ,144;86                              ,976;9                                 ,561;275092;3916;;production;OP;1775
23.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;242                                                                                                                                                                                                                                                                                   ,337;102                 ,819;203                 ,296;0;74                           ,18595;%;39                      ,041;86                              ,633;9                                 ,449;272090;3926;;production;OP;1754
24.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;23                                                                                                                                                                                                                                                                                       ,48;242                  ,957;102                 ,917;203                            ,854;0;75                        ,1828;%;39                           ,103;87                                ,438;9                              ,545;262324;3868;;production;OP;1691
28.11.2011;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;23                                                                                                                                                                                                                                                                                       ,17;249                  ,644;102                 ,74;205                             ,462;0;59                        ,95091;%;44                          ,182;79                                ,015;12                             ,433;209045;3548;;production;OP;1351
